"","db","query","superkingdom"
"2606","ncbi","Peptoniphilus rhinitidis","Bacteria"
"2607","ncbi","Peptoniphilus urinimassiliensis","Bacteria"
"2608","ncbi","Peptostreptococcaceae","Bacteria"
"2609","ncbi","Peptostreptococcus","Bacteria"
"2610","ncbi","Periplaneta americana","Eukaryota"
"2611","ncbi","Peromyscus californicus","Eukaryota"
"2612","ncbi","Persicaria minor","Eukaryota"
"2613","ncbi","Petunia axillaris","Eukaryota"
"2614","ncbi","Petunia integrifolia","Eukaryota"
"2615","ncbi","Phaeobacter marinintestinus","Bacteria"
"2616","ncbi","Phaeospirillum cystidoformans","Bacteria"
"2617","ncbi","Phage Gifsy-1","Viruses"
"2618","ncbi","Phage Swp3","Viruses"
"2619","ncbi","Phocea massiliensis","Bacteria"
"2620","ncbi","Phoenicibacter massiliensis","Bacteria"
"2621","ncbi","Phormidesmis priestleyi","Bacteria"
"2622","ncbi","Phormidiaceae cyanobacterium",NA
"2623","ncbi","Phormidium aerugineo-caeruleum","Bacteria"
"2624","ncbi","Phormidium ambiguum","Bacteria"
"2625","ncbi","Phormidium angustissimum","Bacteria"
"2626","ncbi","Phormidium autumnale","Bacteria"
"2627","ncbi","Phormidium cf.",NA
"2628","ncbi","Phormidium chlorinum","Bacteria"
"2629","ncbi","Phormidium corium","Bacteria"
"2630","ncbi","Phormidium etoshii","Bacteria"
"2631","ncbi","Phormidium irriguum","Bacteria"
"2632","ncbi","Phormidium jadinianum","Bacteria"
"2633","ncbi","Phormidium laminosum","Bacteria"
"2634","ncbi","Phormidium lumbricale","Bacteria"
"2635","ncbi","Phormidium mucicola","Bacteria"
"2636","ncbi","Phormidium papyraceum","Bacteria"
"2637","ncbi","Phormidium pseudopriestleyi","Bacteria"
"2638","ncbi","Phormidium rubidum","Bacteria"
"2639","ncbi","Phormidium tenue","Bacteria"
"2640","ncbi","Phormidium terebriforme","Bacteria"
"2641","ncbi","Phormidium uncinatum","Bacteria"
"2642","ncbi","Photococcus caeruleum","Bacteria"
"2643","ncbi","Phycicoccus aerolatum","Bacteria"
"2644","ncbi","Piscirickettsia litoralis","Bacteria"
"2645","ncbi","planctomycete DDC1B7","Bacteria"
"2646","ncbi","planctomycete DDD338","Bacteria"
"2647","ncbi","planctomycete DDD394","Bacteria"
"2648","ncbi","planctomycete DDSe1301","Bacteria"
"2649","ncbi","planctomycete DDSe1305","Bacteria"
"2650","ncbi","planctomycete DDSe3003","Bacteria"
"2651","ncbi","planctomycete DDSe3004","Bacteria"
"2652","ncbi","planctomycete DDSe3011","Bacteria"
"2653","ncbi","planctomycete DDSe3012","Bacteria"
"2654","ncbi","planctomycete DDSe3013","Bacteria"
"2655","ncbi","planctomycete DDSe3014","Bacteria"
"2656","ncbi","planctomycete DDSe3016","Bacteria"
"2657","ncbi","planctomycete DDSe3017","Bacteria"
"2658","ncbi","planctomycete DDSe3021","Bacteria"
"2659","ncbi","planctomycete DDSW3008","Bacteria"
"2660","ncbi","planctomycete DDSW3010","Bacteria"
"2661","ncbi","planctomycete DDSW3022","Bacteria"
"2662","ncbi","planctomycete DSC1G0","Bacteria"
"2663","ncbi","planctomycete DSC3C2","Bacteria"
"2664","ncbi","planctomycete DSC3I1","Bacteria"
"2665","ncbi","planctomycete DSD3I5","Bacteria"
"2666","ncbi","planctomycete DSM1A9","Bacteria"
"2667","ncbi","planctomycete DWL102","Bacteria"
"2668","ncbi","planctomycete DWL3I2","Bacteria"
"2669","ncbi","planctomycete FF4","Bacteria"
"2670","ncbi","planctomycete GMD14H07","Bacteria"
"2671","ncbi","planctomycete GMD14H10","Bacteria"
"2672","ncbi","planctomycete GMD15D02","Bacteria"
"2673","ncbi","planctomycete GMD16E07","Bacteria"
"2674","ncbi","planctomycete GMD21C08","Bacteria"
"2675","ncbi","planctomycete MS1316","Bacteria"
"2676","ncbi","planctomycete MS1320","Bacteria"
"2677","ncbi","planctomycete MS1331","Bacteria"
"2678","ncbi","planctomycete MS1399","Bacteria"
"2679","ncbi","planctomycete MS3011","Bacteria"
"2680","ncbi","planctomycete MS3021","Bacteria"
"2681","ncbi","planctomycete MS3035","Bacteria"
"2682","ncbi","planctomycete MS3047","Bacteria"
"2683","ncbi","planctomycete MS3054","Bacteria"
"2684","ncbi","planctomycete MS3057","Bacteria"
"2685","ncbi","planctomycete MS3065","Bacteria"
"2686","ncbi","planctomycete MS3071","Bacteria"
"2687","ncbi","planctomycete MS3073","Bacteria"
"2688","ncbi","planctomycete MS3077","Bacteria"
"2689","ncbi","planctomycete MS3098","Bacteria"
"2690","ncbi","planctomycete MS30D1","Bacteria"
"2691","ncbi","planctomycete MS30D8","Bacteria"
"2692","ncbi","planctomycete MS3314","Bacteria"
"2693","ncbi","planctomycete MS3332","Bacteria"
"2694","ncbi","planctomycete MSC318","Bacteria"
"2695","ncbi","planctomycete MSD101","Bacteria"
"2696","ncbi","planctomycete MSD162","Bacteria"
"2697","ncbi","planctomycete MSF142","Bacteria"
"2698","ncbi","planctomycete MSF145","Bacteria"
"2699","ncbi","planctomycete MSF146","Bacteria"
"2700","ncbi","planctomycete MSF322","Bacteria"
"2701","ncbi","planctomycete MSL156","Bacteria"
"2702","ncbi","planctomycete MST324","Bacteria"
"2703","ncbi","planctomycete str.",NA
"2704","ncbi","planctomycete Zi62","Bacteria"
"2705","ncbi","Planktothrix paucivesiculata","Bacteria"
"2706","ncbi","Planktothrix prolifica","Bacteria"
"2707","ncbi","Planktothrix serta","Bacteria"
"2708","ncbi","Planktothrix spiroides","Bacteria"
"2709","ncbi","Planktothrix suspensa","Bacteria"
"2710","ncbi","Planktothrix tepida","Bacteria"
"2711","ncbi","Planococcus crocinus","Bacteria"
"2712","ncbi","Planococcus dechangensis","Bacteria"
"2713","ncbi","Planococcus kazaiensis","Bacteria"
"2714","ncbi","Planococcus massiliensis","Bacteria"
"2715","ncbi","Planococcus pelagicus","Bacteria"
"2716","ncbi","Planococcus psychrotoleratus","Bacteria"
"2717","ncbi","Plantibacter agrosticola","Bacteria"
"2718","ncbi","Plantibacter cousiniae","Bacteria"
"2719","ncbi","Plantibacter elymi","Bacteria"
"2720","ncbi","Plasmodium vivax","Eukaryota"
"2721","ncbi","Plasmopara viticola","Eukaryota"
"2722","ncbi","Plastorhodobacter daqingensis","Bacteria"
"2723","ncbi","Plecoglossus altivelis","Eukaryota"
"2724","ncbi","Plectolyngbya hodgsonii","Bacteria"
"2725","ncbi","Plectonema calothricoides","Bacteria"
"2726","ncbi","Plectonema cf.",NA
"2727","ncbi","Pleurocapsa cf.",NA
"2728","ncbi","Pleurocapsa concharum","Bacteria"
"2729","ncbi","Pleurocapsa minor","Bacteria"
"2730","ncbi","Podiceps cristatus","Eukaryota"
"2731","ncbi","Pogona vitticeps","Eukaryota"
"2732","ncbi","Polaromonas rhizosphaerae","Bacteria"
"2733","ncbi","Polyangium thaxteri","Bacteria"
"2734","ncbi","Polyprosthecobacterium yinchuanense","Bacteria"
"2735","ncbi","Pontibacter jeungdoensis","Bacteria"
"2736","ncbi","Ponticoccus sp.UMTAT10","Bacteria"
"2737","ncbi","Poriferibacter palauense","Bacteria"
"2738","ncbi","Porites australiensis","Eukaryota"
"2739","ncbi","Porphyromonas","Bacteria"
"2740","ncbi","Porphyromonas canis","Bacteria"
"2741","ncbi","Porphyromonas katsikii","Bacteria"
"2742","ncbi","Prauseria hordei","Bacteria"
"2743","ncbi","Prevotella aff.",NA
"2744","ncbi","Prevotella conceptionensis","Bacteria"
"2745","ncbi","Prevotella ihumii","Bacteria"
"2746","ncbi","Prevotellamassilia timonensis","Bacteria"
"2747","ncbi","Prevotella phocaeensis","Bacteria"
"2748","ncbi","Proasellus assaforensis","Eukaryota"
"2749","ncbi","Proasellus cavaticus","Eukaryota"
"2750","ncbi","Proasellus grafi","Eukaryota"
"2751","ncbi","Proasellus ibericus","Eukaryota"
"2752","ncbi","Proasellus meridianus","Eukaryota"
"2753","ncbi","Proasellus parvulus","Eukaryota"
"2754","ncbi","Proasellus racovitzai","Eukaryota"
"2755","ncbi","Proasellus spelaeus","Eukaryota"
"2756","ncbi","Prochlorothrix scandica","Bacteria"
"2757","ncbi","Profundimonas piezophila","Bacteria"
"2758","ncbi","Promicromonospora cymbopogonis","Bacteria"
"2759","ncbi","Propionibacteriaceae str.",NA
"2760","ncbi","Propionibacterium humerusii","Bacteria"
"2761","ncbi","Prorocentrum minimum","Eukaryota"
"2762","ncbi","Prosthecochloris phaeoasteroidea","Bacteria"
"2763","ncbi","Proteobacteria","Bacteria"
"2764","ncbi","proteobacterium 1","Bacteria"
"2765","ncbi","proteobacterium 14AA16","Bacteria"
"2766","ncbi","proteobacterium 14AA17","Bacteria"
"2767","ncbi","proteobacterium 14AA18","Bacteria"
"2768","ncbi","proteobacterium 14AA20","Bacteria"
"2769","ncbi","proteobacterium 14AC13","Bacteria"
"2770","ncbi","proteobacterium 14AC14","Bacteria"
"2771","ncbi","proteobacterium 14AC15","Bacteria"
"2772","ncbi","proteobacterium 2SA03","Bacteria"
"2773","ncbi","proteobacterium 3","Bacteria"
"2774","ncbi","proteobacterium 5-52","Bacteria"
"2775","ncbi","proteobacterium 5SC09","Bacteria"
"2776","ncbi","proteobacterium 6","Bacteria"
"2777","ncbi","proteobacterium ARJR",NA
"2778","ncbi","proteobacterium AZD11_3","Bacteria"
"2779","ncbi","proteobacterium AZD8_5","Bacteria"
"2780","ncbi","proteobacterium AZD9_W1","Bacteria"
"2781","ncbi","proteobacterium BAB-3115","Bacteria"
"2782","ncbi","proteobacterium BF-4","Bacteria"
"2783","ncbi","proteobacterium BHI60-14","Bacteria"
"2784","ncbi","proteobacterium BHI60-53","Bacteria"
"2785","ncbi","proteobacterium BHI80-16","Bacteria"
"2786","ncbi","proteobacterium BHI80-20","Bacteria"
"2787","ncbi","proteobacterium BHI80-25","Bacteria"
"2788","ncbi","proteobacterium BHI80-49","Bacteria"
"2789","ncbi","proteobacterium BHI80-88","Bacteria"
"2790","ncbi","proteobacterium Core-1","Bacteria"
"2791","ncbi","proteobacterium Core-2","Bacteria"
"2792","ncbi","proteobacterium Core-3","Bacteria"
"2793","ncbi","proteobacterium Dex60-82","Bacteria"
"2794","ncbi","proteobacterium Dex80-27","Bacteria"
"2795","ncbi","proteobacterium Dex80-5","Bacteria"
"2796","ncbi","proteobacterium Dex80-90","Bacteria"
"2797","ncbi","proteobacterium Ellin139","Bacteria"
"2798","ncbi","proteobacterium Ellin181","Bacteria"
"2799","ncbi","proteobacterium K1","Bacteria"
"2800","ncbi","proteobacterium K10","Bacteria"
"2801","ncbi","proteobacterium K12","Bacteria"
"2802","ncbi","proteobacterium K13","Bacteria"
"2803","ncbi","proteobacterium K14","Bacteria"
"2804","ncbi","proteobacterium K19","Bacteria"
"2805","ncbi","proteobacterium K2","Bacteria"
"2806","ncbi","proteobacterium K22","Bacteria"
"2807","ncbi","proteobacterium K5","Bacteria"
"2808","ncbi","proteobacterium K6","Bacteria"
"2809","ncbi","proteobacterium K8","Bacteria"
"2810","ncbi","proteobacterium KCB90","Bacteria"
"2811","ncbi","proteobacterium LS-1","Bacteria"
"2812","ncbi","proteobacterium M3-1","Bacteria"
"2813","ncbi","proteobacterium M3-2","Bacteria"
"2814","ncbi","proteobacterium M3-3","Bacteria"
"2815","ncbi","proteobacterium M3-6","Bacteria"
"2816","ncbi","proteobacterium M3-7","Bacteria"
"2817","ncbi","proteobacterium MA_11","Bacteria"
"2818","ncbi","proteobacterium MS-64",NA
"2819","ncbi","proteobacterium NFC7-B","Bacteria"
"2820","ncbi","proteobacterium NSA_12","Bacteria"
"2821","ncbi","proteobacterium P50(2011)",NA
"2822","ncbi","proteobacterium P60(2011)",NA
"2823","ncbi","proteobacterium S072","Bacteria"
"2824","ncbi","proteobacterium S3K","Bacteria"
"2825","ncbi","proteobacterium S619","Bacteria"
"2826","ncbi","proteobacterium SM20","Bacteria"
"2827","ncbi","proteobacterium SW2(1994)",NA
"2828","ncbi","proteobacterium Thd2","Bacteria"
"2829","ncbi","proteobacterium UMB",NA
"2830","ncbi","proteobacterium WJQ",NA
"2831","ncbi","proteobacterium ZXY020","Bacteria"
"2832","ncbi","Proteocatella","Bacteria"
"2833","ncbi","Provencibacterium massiliense","Bacteria"
"2834","ncbi","Pseudanabaena biceps","Bacteria"
"2835","ncbi","Pseudanabaenaceae cyanobacterium",NA
"2836","ncbi","Pseudanabaena cf.",NA
"2837","ncbi","Pseudanabaena foetida","Bacteria"
"2838","ncbi","Pseudanabaena frigida","Bacteria"
"2839","ncbi","Pseudanabaena galeata","Bacteria"
"2840","ncbi","Pseudanabaena limnetica","Bacteria"
"2841","ncbi","Pseudanabaena lonchoides","Bacteria"
"2842","ncbi","Pseudanabaena minima","Bacteria"
"2843","ncbi","Pseudanabaena mucicola","Bacteria"
"2844","ncbi","Pseudanabaena persicina","Bacteria"
"2845","ncbi","Pseudanabaenoideae cyanobacterium",NA
"2846","ncbi","Pseudoalteromonas chazhmella","Bacteria"
"2847","ncbi","Pseudoalteromonas ganghwensis","Bacteria"
"2848","ncbi","Pseudoalteromonas gracilis","Bacteria"
"2849","ncbi","Pseudoalteromonas hodoensis","Bacteria"
"2850","ncbi","Pseudoalteromonas porphyrae","Bacteria"
"2851","ncbi","Pseudoalteromonas viridis","Bacteria"
"2852","ncbi","Pseudoalteromonas whanghaensis","Bacteria"
"2853","ncbi","Pseudoalteromonas xishaensis","Bacteria"
"2854","ncbi","Pseudoanabaena minima","Bacteria"
"2855","ncbi","Pseudobacillus carolinae","Bacteria"
"2856","ncbi","Pseudochrobactrum","Bacteria"
"2857","ncbi","Pseudoclavibacter alba","Bacteria"
"2858","ncbi","Pseudoclavibacter bifida","Bacteria"
"2859","ncbi","Pseudoclavibacter faecalis","Bacteria"
"2860","ncbi","Pseudogluconobacter","Bacteria"
"2861","ncbi","Pseudogulbenkiania ferrooxidans","Bacteria"
"2862","ncbi","Pseudomarivita litorea","Bacteria"
"2863","ncbi","Pseudomasaris vespoides","Eukaryota"
"2864","ncbi","Pseudomonas","Bacteria"
"2865","ncbi","Pseudomonas acephalitica","Bacteria"
"2866","ncbi","Pseudomonas acetoxians","Bacteria"
"2867","ncbi","Pseudomonas auricularis","Bacteria"
"2868","ncbi","Pseudomonas borealis","Bacteria"
"2869","ncbi","Pseudomonas capeferrum","Bacteria"
"2870","ncbi","Pseudomonas cf.",NA
"2871","ncbi","Pseudomonas cinnamophila","Bacteria"
"2872","ncbi","Pseudomonas collierea","Bacteria"
"2873","ncbi","Pseudomonas coronafaciens","Bacteria"
"2874","ncbi","Pseudomonas denitrificans","Bacteria"
"2875","ncbi","Pseudomonas filiscindens","Bacteria"
"2876","ncbi","Pseudomonas gingeri","Bacteria"
"2877","ncbi","Pseudomonas gregormendelii","Bacteria"
"2878","ncbi","Pseudomonas hunanensis","Bacteria"
"2879","ncbi","Pseudomonas jianii","Bacteria"
"2880","ncbi","Pseudomonas metavorans","Bacteria"
"2881","ncbi","Pseudomonas mevalonii","Bacteria"
"2882","ncbi","Pseudomonas multiaromavorans","Bacteria"
"2883","ncbi","Pseudomonas oryzae","Bacteria"
"2884","ncbi","Pseudomonas pavonaceae","Bacteria"
"2885","ncbi","Pseudomonas reactans","Bacteria"
"2886","ncbi","Pseudomonas reptilivorous","Bacteria"
"2887","ncbi","Pseudomonas salinarum","Bacteria"
"2888","ncbi","Pseudomonas saudimassiliensis","Bacteria"
"2889","ncbi","Pseudomonas saudiphocaensis","Bacteria"
"2890","ncbi","Pseudomonas sihuiensis","Bacteria"
"2891","ncbi","Pseudomonas songnenensis","Bacteria"
"2892","ncbi","Pseudomonas syncyanea","Bacteria"
"2893","ncbi","Pseudomonas teessidea","Bacteria"
"2894","ncbi","Pseudomonas trautweinii","Bacteria"
"2895","ncbi","Pseudomonas tropicalis","Bacteria"
"2896","ncbi","Pseudonocardia callicarpae","Bacteria"
"2897","ncbi","Pseudonocardiaceae","Bacteria"
"2898","ncbi","Pseudonocardiaceae str.",NA
"2899","ncbi","Pseudonocardia fici","Bacteria"
"2900","ncbi","Pseudopleuronectes yokohamae","Eukaryota"
"2901","ncbi","Pseudorhodobacter incheonensis","Bacteria"
"2902","ncbi","Pseudoroseobacter euryhalinus","Bacteria"
"2903","ncbi","Pseudoruegeria indica","Bacteria"
"2904","ncbi","Pseudoruegeria limi","Bacteria"
"2905","ncbi","Pseudoruegeria litorea","Bacteria"
"2906","ncbi","Pseudoxanthomonas byssovorax","Bacteria"
"2907","ncbi","Pseudoxanthomonas ginsengisoli","Bacteria"
"2908","ncbi","Pseudoxanthomonas humi","Bacteria"
"2909","ncbi","Psychrobacter aff.",NA
"2910","ncbi","Psychrobacter allis","Bacteria"
"2911","ncbi","Psychrobacter glacialis","Bacteria"
"2912","ncbi","Psychrobacter halophilus","Bacteria"
"2913","ncbi","Psychrobacter meningitidis","Bacteria"
"2914","ncbi","Psychrobacter piscidermidis","Bacteria"
"2915","ncbi","Psychrobacter psychrophilus","Bacteria"
"2916","ncbi","Psyttalia concolor","Eukaryota"
"2917","ncbi","Pueraria montana","Eukaryota"
"2918","ncbi","Punica granatum","Eukaryota"
"2919","ncbi","Pygmaiobacter massiliensis","Bacteria"
"2920","ncbi","Pyrococcus endeavori","Archaea"
"2921","ncbi","Pyrodictiaceae archaeon",NA
"2922","ncbi","Quercus robur","Eukaryota"
"2923","ncbi","Ralstonia detusculanense","Bacteria"
"2924","ncbi","Ramulus artemis","Eukaryota"
"2925","ncbi","Raoultibacter massiliensis","Bacteria"
"2926","ncbi","Raoultibacter timonensis","Bacteria"
"2927","ncbi","Raphanus sativus","Eukaryota"
"2928","ncbi","Raphidiopsis brookii","Bacteria"
"2929","ncbi","Raphidiopsis mediterranea","Bacteria"
"2930","ncbi","Rappaport israeli","Bacteria"
"2931","ncbi","Rathayibacter tanaceti","Bacteria"
"2932","ncbi","Reichenowia parasiticae","Bacteria"
"2933","ncbi","Reticulomyxa filosa","Eukaryota"
"2934","ncbi","Rhacophorus dennysi","Eukaryota"
"2935","ncbi","Rhinopithecus roxellana","Eukaryota"
"2936","ncbi","Rhizobiaceae str.",NA
"2937","ncbi","Rhizobiales genosp.",NA
"2938","ncbi","Rhizobiales (rhizobacteria)","Bacteria"
"2939","ncbi","Rhizobium","Bacteria"
"2940","ncbi","Rhizobium cf.",NA
"2941","ncbi","Rhizobium cnuense","Bacteria"
"2942","ncbi","Rhizobium genosp.",NA
"2943","ncbi","Rhizobium pongamiae","Bacteria"
"2944","ncbi","Rhizobium rhizosphaerae","Bacteria"
"2945","ncbi","Rhizobium sp.KAs5-22","Bacteria"
"2946","ncbi","Rhizobium taeanense","Bacteria"
"2947","ncbi","Rhizoctonia solani","Eukaryota"
"2948","ncbi","Rhizopus oryzae","Eukaryota"
"2949","ncbi","Rhodobacter","Bacteria"
"2950","ncbi","Rhodobacter apigmentum","Bacteria"
"2951","ncbi","Rhodobacter gluconicum","Bacteria"
"2952","ncbi","Rhodobacter litoralis","Bacteria"
"2953","ncbi","Rhodocista xerospirillum","Bacteria"
"2954","ncbi","Rhodococcus boritolerans","Bacteria"
"2955","ncbi","Rhodococcus cercidyphilli","Bacteria"
"2956","ncbi","Rhodococcus indicum","Bacteria"
"2957","ncbi","Rhodococcus kronopolitis","Bacteria"
"2958","ncbi","Rhodonellum ikkaensis","Bacteria"
"2959","ncbi","Rhodopirellula europaea","Bacteria"
"2960","ncbi","Rhodopirellula islandica","Bacteria"
"2961","ncbi","Rhodopirellula maiorica","Bacteria"
"2962","ncbi","Rhodopirellula sallentina","Bacteria"
"2963","ncbi","Rhodopseudomonas lichen","Bacteria"
"2964","ncbi","Rhodopseudomonas oryzae","Bacteria"
"2965","ncbi","Rhodothermus clarus","Bacteria"
"2966","ncbi","Rhynchophorus ferrugineus","Eukaryota"
"2967","ncbi","Rickettsia argasii","Bacteria"
"2968","ncbi","Rickettsia limoniae","Bacteria"
"2969","ncbi","Rickettsia marmionii","Bacteria"
"2970","ncbi","Rickettsia philipii","Bacteria"
"2971","ncbi","Rickettsiella agriotidis","Bacteria"
"2972","ncbi","Rickettsiella costelytrae","Bacteria"
"2973","ncbi","Rickettsiella melolonthae","Bacteria"
"2974","ncbi","Rickettsiella pyronotae","Bacteria"
"2975","ncbi","Rickettsiella tipulae","Bacteria"
"2976","ncbi","Rimicaris exoculata","Eukaryota"
"2977","ncbi","Rivularia atra","Bacteria"
"2978","ncbi","Robiginosimarina momoshimaensis","Bacteria"
"2979","ncbi","Roholtiella edaphica","Bacteria"
"2980","ncbi","Roholtiella fluviatilis","Bacteria"
"2981","ncbi","Romanomermis culicivorax","Eukaryota"
"2982","ncbi","Romboutsia timonensis","Bacteria"
"2983","ncbi","Romeria aff.",NA
"2984","ncbi","Romeria victoriae","Bacteria"
"2985","ncbi","Rosa chinensis","Eukaryota"
"2986","ncbi","Roseibaca calidilacus","Bacteria"
"2987","ncbi","Roseibacterium beibuensis","Bacteria"
"2988","ncbi","Roseibacula alcaliphilum","Bacteria"
"2989","ncbi","Rosenbergiella australoborealis","Bacteria"
"2990","ncbi","Roseobacter prionitis","Bacteria"
"2991","ncbi","Roseomonas genomospecies",NA
"2992","ncbi","Roseomonas massiliensis","Bacteria"
"2993","ncbi","Roseomonas sediminicola","Bacteria"
"2994","ncbi","Roseomonas terpenica","Bacteria"
"2995","ncbi","Roseovarius algicolus","Bacteria"
"2996","ncbi","Roseovarius pelophilus","Bacteria"
"2997","ncbi","Rothia arfidiae","Bacteria"
"2998","ncbi","Rothia marina","Bacteria"
"2999","ncbi","Rubeoparvulum massiliense","Bacteria"
"3000","ncbi","Rubrivivax indolicus","Bacteria"
"3001","ncbi","Ruegeria aff.",NA
"3002","ncbi","Ruminiclostridium thermocellum","Bacteria"
"3003","ncbi","Ruminobacillus xylanolyticum","Bacteria"
"3004","ncbi","Ruminococcus bicirculans","Bacteria"
"3005","ncbi","Ruminofilibacter xylanolyticum","Bacteria"
"3006","ncbi","Saccharina japonica","Eukaryota"
"3007","ncbi","Saccharomonospora guangxiensis","Bacteria"
"3008","ncbi","Saccharomonospora thermoviridis","Bacteria"
"3009","ncbi","Saccharomyces cerevisiae","Eukaryota"
"3010","ncbi","Saccharomyces pastorianus","Eukaryota"
"3011","ncbi","Saccharopolyspora emeiensis","Bacteria"
"3012","ncbi","Saccharopolyspora pogona","Bacteria"
"3013","ncbi","Saccharum hybrid","Eukaryota"
"3014","ncbi","Salibacter luridus","Bacteria"
"3015","ncbi","Salinicoccus marinus","Bacteria"
"3016","ncbi","Salinivenus iranica","Bacteria"
"3017","ncbi","Salinivenus lutea","Bacteria"
"3018","ncbi","Salinivibrio budaii","Bacteria"
"3019","ncbi","Salinivibrio socompensis","Bacteria"
"3020","ncbi","Salmonella phage",NA
"3021","ncbi","saltmarsh clone",NA
"3022","ncbi","Sanguibacteroides justesenii","Bacteria"
"3023","ncbi","Sargassum henslowianum","Eukaryota"
"3024","ncbi","Sargassum muticum","Eukaryota"
"3025","ncbi","SBR proteobacterium","Bacteria"
"3026","ncbi","Scapharca broughtonii","Eukaryota"
"3027","ncbi","Schistosoma rodhaini","Eukaryota"
"3028","ncbi","Schizothrix aff.",NA
"3029","ncbi","Schmidtea mediterranea","Eukaryota"
"3030","ncbi","Sclerotinia homoeocarpa","Eukaryota"
"3031","ncbi","Scytolyngbya timoleontis","Bacteria"
"3032","ncbi","Scytonema arcangelii","Bacteria"
"3033","ncbi","Scytonema bohneri","Bacteria"
"3034","ncbi","Scytonema cf.",NA
"3035","ncbi","Scytonema hofmanni","Bacteria"
"3036","ncbi","Scytonema mirabile","Bacteria"
"3037","ncbi","Scytonema tolypothrichoides","Bacteria"
"3038","ncbi","Scytonematopsis contorta","Bacteria"
"3039","ncbi","Sediminicoccus rosea","Bacteria"
"3040","ncbi","Sediminitalea flava","Bacteria"
"3041","ncbi","Selenomonas","Bacteria"
"3042","ncbi","Senegalia massiliensis","Bacteria"
"3043","ncbi","Serpulina phage",NA
"3044","ncbi","Serratia","Bacteria"
"3045","ncbi","Serratia sp.XT-30","Bacteria"
"3046","ncbi","Sesamum indicum","Eukaryota"
"3047","ncbi","Shewanella marinisediminis","Bacteria"
"3048","ncbi","Shewanella saccharophilus","Bacteria"
"3049","ncbi","Siccationidurans antarcticus","Bacteria"
"3050","ncbi","Siccationidurans arizonensis","Bacteria"
"3051","ncbi","Siccationidurans ginsengisoli","Bacteria"
"3052","ncbi","Siccationidurans glaciei","Bacteria"
"3053","ncbi","Siccationidurans metalli","Bacteria"
"3054","ncbi","Siccationidurans occulans","Bacteria"
"3055","ncbi","Siccationidurans soli","Bacteria"
"3056","ncbi","Sideroxydans lithotrophicus","Bacteria"
"3057","ncbi","Singulisphaera mucilaginosa","Bacteria"
"3058","ncbi","Sinobaca beijingensis","Bacteria"
"3059","ncbi","Sinorhizobium abri","Bacteria"
"3060","ncbi","Sinorhizobium indiaense","Bacteria"
"3061","ncbi","Sinorhodobacter ferrireducens","Bacteria"
"3062","ncbi","Sipyloidea sipylus","Eukaryota"
"3063","ncbi","Sitophilus zeamais","Eukaryota"
"3064","ncbi","Skermanella rubra","Bacteria"
"3065","ncbi","SMC proteobacterium","Bacteria"
"3066","ncbi","Smegmaraptor porcuscaenosi","Bacteria"
"3067","ncbi","Snowella litoralis","Bacteria"
"3068","ncbi","soil actinomycete",NA
"3069","ncbi","Solanum lycopersicum","Eukaryota"
"3070","ncbi","Solanum melongena","Eukaryota"
"3071","ncbi","Solanum torvum","Eukaryota"
"3072","ncbi","Solirubrum puertoriconensis","Bacteria"
"3073","ncbi","Sordaria macrospora","Eukaryota"
"3074","ncbi","Sphaerisporangium dianthi","Bacteria"
"3075","ncbi","Sphaeropthalma orestes","Eukaryota"
"3076","ncbi","Sphaerospermopsis aphanizomenoides","Bacteria"
"3077","ncbi","Sphaerospermopsis crassa","Bacteria"
"3078","ncbi","Sphaerospermopsis eucompacta","Bacteria"
"3079","ncbi","Sphaerospermopsis kisseleviana","Bacteria"
"3080","ncbi","Sphaerospermopsis oumiana","Bacteria"
"3081","ncbi","Sphaerospermopsis torques-reginae","Bacteria"
"3082","ncbi","Sphingobacteriaceae str.",NA
"3083","ncbi","Sphingobacterium","Bacteria"
"3084","ncbi","Sphingobacterium deserti","Bacteria"
"3085","ncbi","Sphingobacterium paucimobilis","Bacteria"
"3086","ncbi","Sphingobacterium yamdrokense","Bacteria"
"3087","ncbi","Sphingobium","Bacteria"
"3088","ncbi","Sphingobium estrogenivorans","Bacteria"
"3089","ncbi","Sphingobium soli","Bacteria"
"3090","ncbi","Sphingomonadaceae","Bacteria"
"3091","ncbi","Sphingomonas","Bacteria"
"3092","ncbi","Sphingomonas aeria","Bacteria"
"3093","ncbi","Sphingomonas agrestis","Bacteria"
"3094","ncbi","Sphingomonas anadarae","Bacteria"
"3095","ncbi","Sphingomonas azotofornans","Bacteria"
"3096","ncbi","Sphingomonas bosoensis","Bacteria"
"3097","ncbi","Sphingomonas hankyongensis","Bacteria"
"3098","ncbi","Sphingomonas kwangyangensis","Bacteria"
"3099","ncbi","Sphingomonas mathurensis","Bacteria"
"3100","ncbi","Sphingomonas parvus","Bacteria"
"3101","ncbi","Sphingomonas rhizogenes","Bacteria"
"3102","ncbi","Sphingomonas taxi","Bacteria"
"3103","ncbi","Sphingoterrabacterium koreensis","Bacteria"
"3104","ncbi","Spirillum lunatum","Bacteria"
"3105","ncbi","Spirillum pleomorphum","Bacteria"
"3106","ncbi","Spirobacillus cienkowskii","Bacteria"
"3107","ncbi","Spirochaetaceae","Bacteria"
"3108","ncbi","Spirochaeta taiwanensis","Bacteria"
"3109","ncbi","Spirochaeta xylanolyticus","Bacteria"
"3110","ncbi","spirochete isolate",NA
